Estación,Variable,Mes,Valor,provincia,altura,nro,oaci,latitud,longitud,region
cordoba_aero,temperatura_maxima_c,ago,20.8,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,temperatura_minima_c,ago,5.5,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,humedad_relativa_porcentaje,ago,55.4,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,velocidad_viento_kmh,ago,14.1,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,nubosidad_octavos,ago,3.0,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,precipitacion_mm,ago,8.5,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,frecuencia_dias_precipitacion_gt_1mm,ago,0.7,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_observatorio,temperatura_c,ago,13.5,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,temperatura_maxima_c,ago,21.5,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,temperatura_minima_c,ago,7.4,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,humedad_relativa_porcentaje,ago,55.7,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,velocidad_viento_kmh,ago,7.6,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,nubosidad_octavos,ago,2.8,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,precipitacion_mm,ago,8.0,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,frecuencia_dias_precipitacion_gt_1mm,ago,1.0,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
pilar_observatorio,temperatura_c,ago,12.0,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,temperatura_maxima_c,ago,20.2,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,temperatura_minima_c,ago,5.7,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,humedad_relativa_porcentaje,ago,59.5,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,velocidad_viento_kmh,ago,,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,nubosidad_octavos,ago,3.0,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,precipitacion_mm,ago,8.1,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,frecuencia_dias_precipitacion_gt_1mm,ago,0.9,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
sauce_viejo_aero,temperatura_c,ago,13.8,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,temperatura_maxima_c,ago,20.3,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,temperatura_minima_c,ago,8.3,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,humedad_relativa_porcentaje,ago,72.0,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,velocidad_viento_kmh,ago,14.4,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,nubosidad_octavos,ago,3.0,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,precipitacion_mm,ago,32.2,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,frecuencia_dias_precipitacion_gt_1mm,ago,3.0,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
parana_aero,temperatura_c,ago,13.3,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,temperatura_maxima_c,ago,19.6,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,temperatura_minima_c,ago,8.4,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,humedad_relativa_porcentaje,ago,70.2,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,velocidad_viento_kmh,ago,13.1,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,nubosidad_octavos,ago,3.2,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,precipitacion_mm,ago,38.4,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,frecuencia_dias_precipitacion_gt_1mm,ago,3.2,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
monte_caseros_aero,temperatura_c,ago,15.1,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,temperatura_maxima_c,ago,21.7,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,temperatura_minima_c,ago,10.1,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,humedad_relativa_porcentaje,ago,73.7,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,velocidad_viento_kmh,ago,14.3,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,nubosidad_octavos,ago,3.5,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,precipitacion_mm,ago,64.5,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,frecuencia_dias_precipitacion_gt_1mm,ago,4.2,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
concordia_aero,temperatura_c,ago,14.1,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,temperatura_maxima_c,ago,20.5,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,temperatura_minima_c,ago,8.7,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,humedad_relativa_porcentaje,ago,73.7,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,velocidad_viento_kmh,ago,,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,nubosidad_octavos,ago,3.4,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,precipitacion_mm,ago,74.8,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,frecuencia_dias_precipitacion_gt_1mm,ago,4.9,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
san_martin_mza,temperatura_c,ago,10.4,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,temperatura_maxima_c,ago,19.0,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,temperatura_minima_c,ago,4.1,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,humedad_relativa_porcentaje,ago,53.8,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,velocidad_viento_kmh,ago,,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,nubosidad_octavos,ago,2.3,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,precipitacion_mm,ago,5.9,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,frecuencia_dias_precipitacion_gt_1mm,ago,0.9,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
mendoza_aero,temperatura_c,ago,10.8,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,temperatura_maxima_c,ago,18.6,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,temperatura_minima_c,ago,4.3,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,humedad_relativa_porcentaje,ago,53.2,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,velocidad_viento_kmh,ago,,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,nubosidad_octavos,ago,2.7,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,precipitacion_mm,ago,7.9,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,frecuencia_dias_precipitacion_gt_1mm,ago,1.3,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_observatorio,temperatura_c,ago,10.1,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,temperatura_maxima_c,ago,17.6,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,temperatura_minima_c,ago,4.9,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,humedad_relativa_porcentaje,ago,56.4,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,velocidad_viento_kmh,ago,,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,nubosidad_octavos,ago,2.7,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,precipitacion_mm,ago,10.1,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,frecuencia_dias_precipitacion_gt_1mm,ago,1.9,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
san_luis_aero,temperatura_c,ago,12.2,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,temperatura_maxima_c,ago,19.5,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,temperatura_minima_c,ago,6.2,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,humedad_relativa_porcentaje,ago,47.6,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,velocidad_viento_kmh,ago,15.6,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,nubosidad_octavos,ago,3.1,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,precipitacion_mm,ago,8.6,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,frecuencia_dias_precipitacion_gt_1mm,ago,1.6,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
villa_reynolds_aero,temperatura_c,ago,9.7,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,temperatura_maxima_c,ago,20.2,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,temperatura_minima_c,ago,1.5,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,humedad_relativa_porcentaje,ago,63.3,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,velocidad_viento_kmh,ago,11.2,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,nubosidad_octavos,ago,3.4,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,precipitacion_mm,ago,15.6,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.4,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
rio_cuarto_aero,temperatura_c,ago,11.2,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,temperatura_maxima_c,ago,18.6,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,temperatura_minima_c,ago,5.5,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,humedad_relativa_porcentaje,ago,57.6,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,velocidad_viento_kmh,ago,18.5,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,nubosidad_octavos,ago,3.1,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,precipitacion_mm,ago,10.9,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,frecuencia_dias_precipitacion_gt_1mm,ago,1.5,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
marcos_juarez_aero,temperatura_c,ago,11.3,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,temperatura_maxima_c,ago,19.7,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,temperatura_minima_c,ago,4.8,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,humedad_relativa_porcentaje,ago,71.4,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,velocidad_viento_kmh,ago,,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,nubosidad_octavos,ago,3.2,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,precipitacion_mm,ago,21.6,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.3,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
venado_tuerto_aero,temperatura_c,ago,11.0,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,temperatura_maxima_c,ago,18.9,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,temperatura_minima_c,ago,4.5,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,humedad_relativa_porcentaje,ago,72.6,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,velocidad_viento_kmh,ago,,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,nubosidad_octavos,ago,3.2,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,precipitacion_mm,ago,21.5,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.2,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
el_trebol,temperatura_c,ago,11.8,,,,,,,
el_trebol,temperatura_maxima_c,ago,19.7,,,,,,,
el_trebol,temperatura_minima_c,ago,5.1,,,,,,,
el_trebol,humedad_relativa_porcentaje,ago,69.3,,,,,,,
el_trebol,velocidad_viento_kmh,ago,10.6,,,,,,,
el_trebol,nubosidad_octavos,ago,3.3,,,,,,,
el_trebol,precipitacion_mm,ago,24.9,,,,,,,
el_trebol,frecuencia_dias_precipitacion_gt_1mm,ago,2.4,,,,,,,
rosario_aero,temperatura_c,ago,12.3,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,temperatura_maxima_c,ago,19.2,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,temperatura_minima_c,ago,6.3,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,humedad_relativa_porcentaje,ago,72.6,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,velocidad_viento_kmh,ago,12.8,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,nubosidad_octavos,ago,3.5,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,precipitacion_mm,ago,35.3,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.8,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
gualeguaychu_aero,temperatura_c,ago,12.8,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,temperatura_maxima_c,ago,19.3,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,temperatura_minima_c,ago,7.4,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,humedad_relativa_porcentaje,ago,75.5,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,velocidad_viento_kmh,ago,12.9,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,nubosidad_octavos,ago,3.6,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,precipitacion_mm,ago,60.6,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,frecuencia_dias_precipitacion_gt_1mm,ago,4.8,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
malargue_aero,temperatura_c,ago,5.8,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,temperatura_maxima_c,ago,14.2,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,temperatura_minima_c,ago,-1.1,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,humedad_relativa_porcentaje,ago,53.7,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,velocidad_viento_kmh,ago,12.6,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,nubosidad_octavos,ago,3.6,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,precipitacion_mm,ago,26.9,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,frecuencia_dias_precipitacion_gt_1mm,ago,3.2,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
san_rafael_aero,temperatura_c,ago,9.1,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,temperatura_maxima_c,ago,18.0,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,temperatura_minima_c,ago,2.3,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,humedad_relativa_porcentaje,ago,53.8,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,velocidad_viento_kmh,ago,11.2,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,nubosidad_octavos,ago,2.7,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,precipitacion_mm,ago,14.5,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.3,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
general_pico_aero,temperatura_c,ago,10.4,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,temperatura_maxima_c,ago,18.1,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,temperatura_minima_c,ago,4.0,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,humedad_relativa_porcentaje,ago,65.5,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,velocidad_viento_kmh,ago,,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,nubosidad_octavos,ago,3.4,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,precipitacion_mm,ago,23.8,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.7,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
laboulaye_aero,temperatura_c,ago,10.2,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,temperatura_maxima_c,ago,18.7,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,temperatura_minima_c,ago,3.9,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,humedad_relativa_porcentaje,ago,67.1,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,velocidad_viento_kmh,ago,10.6,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,nubosidad_octavos,ago,3.3,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,precipitacion_mm,ago,17.5,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,frecuencia_dias_precipitacion_gt_1mm,ago,2.0,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
pehuajo_aero,temperatura_c,ago,9.9,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,temperatura_maxima_c,ago,17.0,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,temperatura_minima_c,ago,4.3,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,humedad_relativa_porcentaje,ago,73.8,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,velocidad_viento_kmh,ago,,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,nubosidad_octavos,ago,3.8,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,precipitacion_mm,ago,32.0,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,frecuencia_dias_precipitacion_gt_1mm,ago,3.2,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
junin_aero,temperatura_c,ago,10.7,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,temperatura_maxima_c,ago,18.1,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,temperatura_minima_c,ago,4.7,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,humedad_relativa_porcentaje,ago,70.6,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,velocidad_viento_kmh,ago,16.1,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,nubosidad_octavos,ago,3.5,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,precipitacion_mm,ago,40.8,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,frecuencia_dias_precipitacion_gt_1mm,ago,3.1,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
nueve_de_julio,temperatura_c,ago,10.6,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,temperatura_maxima_c,ago,17.5,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,temperatura_minima_c,ago,5.5,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,humedad_relativa_porcentaje,ago,71.0,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,velocidad_viento_kmh,ago,9.8,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,nubosidad_octavos,ago,3.7,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,precipitacion_mm,ago,39.9,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,frecuencia_dias_precipitacion_gt_1mm,ago,3.2,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
san_fernando_aero,temperatura_c,ago,12.5,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,temperatura_maxima_c,ago,17.7,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,temperatura_minima_c,ago,7.8,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
