estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
estacion_virtual_470,Santa Cruz,Patagonia,VIRTUAL,-49.5,-73.0,251.0,,4.050000000000001,0.05009623984591033,26.6,24.458333333333332,22.55,1.2252705328978901,293.5,9.520800000000008,0.045169008249651726,91.914,86.54292500000001,82.3932,3.909058093273991,1038.5151,0.7910999999999992,0.04616901525459251,5.8942,5.459875,5.1031,0.2520770521631683,65.5185,45.4495,0.100388116631599,162.3872,142.255975,116.9377,14.280809409841831,1707.0717,8.8915,-10.490428263279373,3.8121,-0.3053666666666666,-5.0794,3.203427110663411,-3.6643999999999997,9.120099999999999,1.5012198162083878,6.4167,2.1522833333333335,-2.7034,3.2310503900950436,25.8274,8.4762,-1.0357269733090888,0.8367,-2.9854083333333334,-7.6395,3.092067937175065,-35.8249
estacion_virtual_471,Santa Cruz,Patagonia,VIRTUAL,-49.5,-72.5,524.0,,5.3500000000000005,0.15913489929334523,11.8,9.700000000000001,6.45,1.543608523145449,116.4,22.701700000000002,0.11790484971183458,86.4599,73.906125,63.7582,8.71389056090906,886.8735,0.7910999999999992,0.04616901525459251,5.8942,5.459875,5.1031,0.2520770521631683,65.5185,21.6605,0.18224600947330977,45.6481,33.37478333333333,23.9876,6.082421079536328,400.49739999999997,12.1326,1.229003233256331,9.0085,3.5698416666666666,-3.1241,4.387346950546503,42.8381,13.48,0.6470037187984201,13.6959,7.516283333333334,0.2159,4.8630632682092525,90.1954,10.5075,-19.82322220860247,4.2495,-0.18840000000000004,-6.258,3.7346950641007064,-2.2608000000000006
estacion_virtual_472,Santa Cruz,Patagonia,VIRTUAL,-49.5,-72.0,736.0,,4.249999999999999,0.18032334357161217,9.2,7.170833333333333,4.95,1.2930686428614355,86.05,31.4499,0.16564488565530183,87.7753,70.69081666666666,56.3254,11.709572243629905,848.2898,0.7023999999999999,0.03820199927356011,5.2307,4.856766666666666,4.5283,0.18553819667185095,58.2812,18.116500000000002,0.1937800953750741,38.0255,27.127791666666667,19.909,5.256826056481807,325.5335,13.3556,0.9845189212316665,10.9891,4.915008333333334,-2.3665,4.838918702177985,58.9801,15.658199999999999,0.5627907682385495,17.1391,10.04565,1.4809,5.653599080955584,120.5478,10.5791,14.857693055485056,4.9658,0.24870000000000003,-5.6133,3.695108262899134,2.9844000000000004
estacion_virtual_473,Santa Cruz,Patagonia,VIRTUAL,-49.5,-71.5,360.0,,3.1500000000000004,0.1573661968206878,7.9,6.116666666666667,4.75,0.9625565705532071,73.4,32.355000000000004,0.18154724389455967,84.5181,66.98305,52.1631,12.160588115151487,803.7966,0.7023999999999999,0.03820199927356011,5.2307,4.856766666666666,4.5283,0.18553819667185095,58.2812,13.819500000000001,0.17901489455652567,31.2311,23.13463333333333,17.4116,4.14144394677055,277.6156,13.5788,0.8273893490738417,12.3241,6.004225000000001,-1.2547,4.967831814442888,72.0507,16.063,0.5141672167279283,18.6926,11.4246,2.6296,5.87415478422989,137.0952,10.2076,3.083619228809398,5.9682,1.1843166666666667,-4.2394,3.651981646332784,14.2118
estacion_virtual_474,Santa Cruz,Patagonia,VIRTUAL,-49.5,-71.0,257.0,,3.1500000000000004,0.1573661968206878,7.9,6.116666666666667,4.75,0.9625565705532071,73.4,32.355000000000004,0.18154724389455967,84.5181,66.98305,52.1631,12.160588115151487,803.7966,0.7023999999999999,0.03820199927356011,5.2307,4.856766666666666,4.5283,0.18553819667185095,58.2812,13.819500000000001,0.17901489455652567,31.2311,23.13463333333333,17.4116,4.14144394677055,277.6156,13.5788,0.8273893490738417,12.3241,6.004225000000001,-1.2547,4.967831814442888,72.0507,16.063,0.5141672167279283,18.6926,11.4246,2.6296,5.87415478422989,137.0952,10.2076,3.083619228809398,5.9682,1.1843166666666667,-4.2394,3.651981646332784,14.2118
estacion_virtual_475,Santa Cruz,Patagonia,VIRTUAL,-49.5,-70.5,215.0,,2.5999999999999996,0.1568227940015242,7.1,5.675,4.5,0.8899693559586499,68.1,36.085499999999996,0.20542181927989445,85.1361,65.44930833333333,49.0506,13.44471598844409,785.3917,0.7023999999999999,0.03820199927356011,5.2307,4.856766666666666,4.5283,0.18553819667185095,58.2812,11.552900000000001,0.16676707591748133,29.1418,22.785533333333333,17.5889,3.7998767672203013,273.4264,14.449800000000002,0.7798130726469211,13.5157,6.772308333333334,-0.9341,5.281134570329017,81.2677,16.906100000000002,0.49763008402182524,20.004,12.461800000000002,3.0979,6.201366581063183,149.54160000000002,10.7902,2.2943417402178214,6.8224,1.6869416666666666,-3.9678,3.8704206791459517,20.243299999999998
estacion_virtual_476,Santa Cruz,Patagonia,VIRTUAL,-49.5,-70.0,149.0,,2.25,0.14726356711371147,6.25,4.916666666666667,4.0,0.7240458716424147,59.0,39.2486,0.2295667462484418,84.7573,63.189483333333335,45.5087,14.506204085953478,758.2738,0.8471000000000002,0.05543038505587773,5.5514,5.030625,4.7043,0.2788494808217249,60.3675,10.4632,0.1569312025517051,27.2663,22.183383333333335,16.8031,3.4812650231654527,266.2006,15.285400000000001,0.7189904303356872,14.8975,7.756833333333334,-0.3879,5.577088936375537,93.08200000000001,17.7789,0.4725976093413456,21.6274,13.728033333333334,3.8485,6.487835734291638,164.7364,11.4611,1.7143787190025592,7.9274,2.408183333333333,-3.5337,4.128538258123313,28.8982
estacion_virtual_477,Santa Cruz,Patagonia,VIRTUAL,-49.5,-69.5,114.0,,1.5500000000000007,0.11957537074571528,5.9,4.945833333333334,4.35,0.5913998544798502,59.35,40.254000000000005,0.23796116430536526,84.4474,62.390591666666666,44.1934,14.84653783470062,748.6871,0.8471000000000002,0.05543038505587773,5.5514,5.030625,4.7043,0.2788494808217249,60.3675,14.055299999999999,0.18703288121840828,31.9244,23.94343333333333,17.8691,4.478209322594211,287.3212,15.4878,0.6789605469428864,15.6223,8.335825,0.1345,5.659696301220186,100.0299,18.0834,0.4606264923583238,22.3964,14.3144,4.313,6.59359186221399,171.7728,11.542300000000001,1.4065664221831806,8.5952,2.978875,-2.9471,4.189985550880922,35.7465
estacion_virtual_478,Santa Cruz,Patagonia,VIRTUAL,-49.5,-69.0,146.0,,1.7999999999999998,0.1402686651620969,5.8,4.829166666666667,4.0,0.6773807621786263,57.95,40.67119999999999,0.23996799039884179,84.6809,62.46791666666667,44.0097,14.990300426902316,749.615,0.8471000000000002,0.05543038505587773,5.5514,5.030625,4.7043,0.2788494808217249,60.3675,13.2162,0.181692701527235,30.8021,23.859666666666666,17.5859,4.335127294205984,286.316,15.4009,0.6618779545492993,15.8191,8.520883333333334,0.4182,5.639784831619882,102.2506,18.0452,0.4570252130159042,22.5636,14.418333333333335,4.5184,6.58954186300098,173.02,11.4456,1.3005140667533002,8.8178,3.2121999999999997,-2.6278,4.17751128522495,38.5464
estacion_virtual_479,Santa Cruz,Patagonia,VIRTUAL,-49.5,-68.5,-33.0,,1.7999999999999998,0.1402686651620969,5.8,4.829166666666667,4.0,0.6773807621786263,57.95,40.67119999999999,0.23996799039884179,84.6809,62.46791666666667,44.0097,14.990300426902316,749.615,0.8471000000000002,0.05543038505587773,5.5514,5.030625,4.7043,0.2788494808217249,60.3675,13.2162,0.181692701527235,30.8021,23.859666666666666,17.5859,4.335127294205984,286.316,15.4009,0.6618779545492993,15.8191,8.520883333333334,0.4182,5.639784831619882,102.2506,18.0452,0.4570252130159042,22.5636,14.418333333333335,4.5184,6.58954186300098,173.02,11.4456,1.3005140667533002,8.8178,3.2121999999999997,-2.6278,4.17751128522495,38.5464
estacion_virtual_48,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-79.0,-47.0,785.0,,3.3000000000000007,0.15231153459533578,8.65,6.6499999999999995,5.35,1.0128717050589828,79.8,3.675200000000004,0.010434410570582826,93.3807,91.5371,89.7055,0.9551356838404971,1098.4451999999999,2.0298999999999996,0.13357770015098447,6.9056,5.6109333333333336,4.8757,0.7494955703671639,50.498400000000004,13.948700000000002,0.18371176588439808,30.2921,22.07144166666667,16.3434,4.054783524197816,264.8573,22.969299999999997,-0.3439536131991504,-10.6582,-24.288183333333333,-33.6275,8.354008415543385,-291.4582,21.9751,-0.36323708195568316,-8.9591,-22.069033333333334,-30.9342,8.016291269582704,-264.8284,23.5481,-0.3162154146800205,-12.8507,-26.824825,-36.3988,8.482423161093982,-321.8979
estacion_virtual_480,Santa Cruz,Patagonia,VIRTUAL,-49.0,-72.5,978.0,,5.3500000000000005,0.2023231669413507,10.55,8.1625,5.2,1.651462850158775,97.95,23.352199999999996,0.11475327570347707,90.0917,77.59926666666667,66.7395,8.904770042187637,931.1912,0.9413,0.050691796223440194,6.7241,6.206958333333333,5.7828,0.3146418670007173,74.48349999999999,26.9229,0.2096606567806333,49.5015,34.3304,22.5786,7.197734211541853,411.96479999999997,12.3844,1.3295638303037571,9.0045,3.320608333333334,-3.3799,4.414960734605242,39.847300000000004,13.828299999999999,0.6733789392878222,13.9051,7.342116666666667,0.0768,4.944026733127441,88.1054,10.644200000000001,-7.394114856892184,4.0147,-0.5027916666666666,-6.6295,3.7176993324215823,-6.0335
estacion_virtual_481,Santa Cruz,Patagonia,VIRTUAL,-49.0,-72.0,717.0,,5.3,0.1956449152709665,10.85,8.158333333333333,5.55,1.5961364337523016,97.9,24.191000000000003,0.11971119982407046,89.441,76.8171,65.25,9.195867208005602,921.8052,0.5327000000000002,0.03438736626687342,5.1866,4.922475,4.6539,0.16927095076452775,59.069700000000005,22.560699999999997,0.1924759127877173,45.5284,33.20421666666667,22.9677,6.391011911317803,398.4506,11.9296,1.4618675383853108,8.6424,2.946075,-3.2872,4.306771408148505,35.3529,14.4231,0.7093532492401008,14.3752,7.386525,-0.0479,5.239655509343235,88.6383,9.4055,-2.988317157567425,3.1444,-1.1078333333333334,-6.2611,3.310557357725113,-13.294
estacion_virtual_482,Santa Cruz,Patagonia,VIRTUAL,-49.0,-71.5,1010.0,,3.8500000000000005,0.19325299651929945,8.15,6.208333333333333,4.3,1.1997790200573173,74.5,27.528,0.15205710650105142,83.0397,68.447225,55.5117,10.40788698152643,821.3667,0.5327000000000002,0.03438736626687342,5.1866,4.922475,4.6539,0.16927095076452775,59.069700000000005,15.183799999999998,0.19922447291648196,32.032,23.753316666666667,16.8482,4.732241992934953,285.0398,12.706800000000001,0.8852869761435498,11.2985,5.265258333333333,-1.4083,4.661264628531293,63.183099999999996,15.377200000000002,0.5495606252835163,17.4842,10.235216666666668,2.107,5.624872071245602,122.82260000000001,9.5708,4.163651607486076,5.3242,0.8228666666666667,-4.2466,3.426130119413376,9.874400000000001
estacion_virtual_483,Santa Cruz,Patagonia,VIRTUAL,-49.0,-71.0,771.0,,3.8500000000000005,0.19325299651929945,8.15,6.208333333333333,4.3,1.1997790200573173,74.5,27.528,0.15205710650105142,83.0397,68.447225,55.5117,10.40788698152643,821.3667,0.5327000000000002,0.03438736626687342,5.1866,4.922475,4.6539,0.16927095076452775,59.069700000000005,15.183799999999998,0.19922447291648196,32.032,23.753316666666667,16.8482,4.732241992934953,285.0398,12.706800000000001,0.8852869761435498,11.2985,5.265258333333333,-1.4083,4.661264628531293,63.183099999999996,15.377200000000002,0.5495606252835163,17.4842,10.235216666666668,2.107,5.624872071245602,122.82260000000001,9.5708,4.163651607486076,5.3242,0.8228666666666667,-4.2466,3.426130119413376,9.874400000000001
estacion_virtual_484,Santa Cruz,Patagonia,VIRTUAL,-49.0,-69.5,203.0,,1.8499999999999996,0.13870551233444076,5.85,4.7875000000000005,4.0,0.6640526403011352,57.45,37.800200000000004,0.22435720434597464,82.7793,62.14625833333333,44.9791,13.942960780229395,745.7551,0.6861000000000006,0.04360324348617278,5.211,4.784,4.5249,0.2085979168378506,57.408,15.070999999999998,0.1951945524786651,32.019,23.045749999999998,16.948,4.498404857785196,276.549,14.8947,0.6963864376713658,14.9105,7.832666666666667,0.0158,5.454562837467251,93.992,17.6107,0.47063590335314576,21.7106,13.696666666666667,4.0999,6.446143089593587,164.36,10.9082,1.5255639403155754,7.9393,2.5984333333333334,-2.9689,3.964076194647335,31.1812
