estacion,mes,frecuencia_dias_precipitacion_gt_1mm,humedad_relativa_porcentaje,nubosidad_octavos,precipitacion_mm,temperatura,temperatura_maxima_c,temperatura_minima_c,provincia,region,latitud,longitud,altura,oaci,nro
rio_gallegos_aero,8,3.8,73.4,4.5,18.7,3.1,7.5,-0.8,SANTA CRUZ,Patagonia,-51.6,-69.3,19.0,SAWG,87925.0
rio_gallegos_aero,9,3.3,66.1,4.7,14.6,5.6,11.3,0.8,SANTA CRUZ,Patagonia,-51.6,-69.3,19.0,SAWG,87925.0
rio_gallegos_aero,10,2.8,56.9,4.8,14.5,8.3,14.8,2.3,SANTA CRUZ,Patagonia,-51.6,-69.3,19.0,SAWG,87925.0
rio_gallegos_aero,11,4.0,52.6,5.2,22.0,10.9,17.1,4.5,SANTA CRUZ,Patagonia,-51.6,-69.3,19.0,SAWG,87925.0
rio_gallegos_aero,12,6.4,52.5,5.5,32.2,12.6,18.6,6.5,SANTA CRUZ,Patagonia,-51.6,-69.3,19.0,SAWG,87925.0
rio_grande_ba,1,7.3,74.3,5.4,37.2,11.0,16.0,5.9,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,2,6.0,76.4,5.1,31.4,10.4,15.7,5.5,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,3,6.5,80.3,4.9,28.6,8.4,13.6,4.1,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,4,6.5,84.0,4.7,30.1,5.7,10.6,1.8,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,5,5.7,87.5,4.3,28.8,2.9,6.8,-0.5,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,6,5.3,89.1,4.0,26.0,0.3,3.4,-2.8,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,7,5.9,88.6,4.2,26.1,0.1,3.2,-3.0,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,8,5.1,86.3,4.3,21.8,1.6,5.4,-1.4,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,9,4.6,82.3,4.6,17.5,3.6,8.2,-0.1,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,10,3.7,76.5,4.8,16.0,6.2,11.4,1.6,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,11,4.7,73.5,5.2,23.6,8.5,13.4,3.5,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rio_grande_ba,12,7.8,73.4,5.4,38.4,10.0,14.9,4.9,TIERRA DEL FUEG,Patagonia,-53.766666666666666,-67.75,22.0,SAWE,87934.0
rosario_aero,1,6.4,67.8,3.2,120.7,24.8,30.9,18.7,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,2,6.6,72.8,3.3,127.4,23.4,29.4,17.7,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,3,6.3,75.4,3.1,138.4,21.5,27.7,16.0,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,4,6.9,78.1,3.6,119.9,17.7,23.9,12.4,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,5,4.2,81.0,4.0,57.7,14.2,20.1,9.4,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,6,2.7,80.9,4.2,28.3,11.0,17.0,6.2,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,7,2.6,77.9,3.9,23.0,10.1,16.5,4.9,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,8,2.8,72.6,3.5,35.3,12.3,19.2,6.3,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,9,4.1,68.5,3.6,48.0,15.0,21.5,8.7,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,10,7.9,69.3,3.9,118.7,18.2,24.3,12.3,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,11,6.7,65.6,3.4,108.2,21.3,27.5,15.0,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
rosario_aero,12,7.7,65.5,3.3,127.9,23.6,29.8,17.3,SANTA FE,Pampeana,-32.9,-60.766666666666666,25.0,SAAR,87480.0
salta_aero,1,12.4,77.2,5.8,197.1,21.5,27.7,16.8,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,2,11.2,80.6,5.8,147.3,20.6,26.5,16.1,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,3,10.1,82.9,5.8,107.3,19.4,25.1,15.2,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,4,4.4,82.3,5.4,42.1,16.8,22.9,12.2,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,5,1.7,80.5,5.0,9.7,13.3,20.3,8.1,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,6,0.5,75.6,4.2,2.5,10.9,19.8,4.5,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,7,0.8,69.3,3.4,2.7,10.1,19.9,2.9,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,8,0.7,60.4,2.9,2.3,12.8,22.7,4.8,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,9,1.2,55.8,3.3,5.7,15.8,24.7,7.7,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,10,3.3,60.6,4.4,23.9,19.3,26.9,12.1,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,11,6.6,66.1,4.8,59.3,20.6,27.6,14.2,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
salta_aero,12,10.1,71.5,5.3,138.4,21.7,28.4,16.0,SALTA,NOA,-24.83333333333333,-65.46666666666667,1221.0,SASA,87047.0
san_antonio_oeste_aero,1,2.7,47.1,2.8,19.4,22.8,30.4,15.7,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,2,2.9,51.2,2.8,27.3,21.8,29.2,14.6,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,3,2.9,54.9,3.1,33.4,19.2,26.4,12.3,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,4,2.9,59.7,3.3,37.6,14.3,21.5,7.8,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,5,3.6,67.5,3.9,28.4,10.2,16.9,4.6,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,6,3.2,67.0,4.1,25.7,7.5,13.8,2.1,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,7,2.7,65.9,3.8,20.9,6.6,13.4,1.0,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,8,2.2,59.4,3.9,16.6,8.7,15.8,2.5,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,9,3.0,56.5,3.7,17.9,11.3,18.1,4.3,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,10,3.4,51.5,3.7,27.8,15.2,22.0,7.7,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,11,3.1,48.0,3.6,19.0,18.7,25.9,11.1,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_antonio_oeste_aero,12,2.3,45.5,3.3,19.4,21.5,28.9,13.8,RIO NEGRO,Patagonia,-40.75,-65.01666666666667,20.0,SAVN,87784.0
san_fernando_aero,1,6.9,66.0,3.0,114.4,24.6,29.5,19.3,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,2,6.5,70.7,3.2,122.6,23.5,28.2,18.7,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,3,6.0,73.6,3.0,119.2,21.5,26.2,16.7,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,4,6.5,76.9,3.4,106.2,17.8,22.7,13.1,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,5,5.2,80.3,3.8,81.3,14.2,18.9,9.8,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,6,4.2,79.7,3.9,52.5,11.2,16.2,6.9,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,7,4.9,78.3,4.0,68.6,10.6,15.4,6.2,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,8,5.3,74.4,3.8,70.7,12.5,17.7,7.8,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,9,5.6,71.2,3.7,78.6,14.5,19.3,9.6,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,10,7.4,70.9,3.8,111.8,17.6,22.1,12.8,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,11,6.8,66.6,3.3,113.7,20.6,25.4,15.3,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_fernando_aero,12,6.6,64.6,2.9,104.3,23.0,28.3,17.5,BUENOS AIRES,Pampeana,-34.45,-58.583333333333336,5.0,SADF,87553.0
san_juan_aero,1,2.8,43.0,2.8,17.4,27.3,35.1,19.8,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,2,2.2,46.9,2.7,22.5,25.6,33.3,18.4,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,3,1.9,52.6,2.6,10.8,22.8,30.5,16.1,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,4,0.9,57.3,2.6,4.6,17.3,25.3,10.9,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,5,0.7,62.2,2.9,3.4,12.3,20.5,6.0,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,6,0.3,60.2,2.6,1.8,8.4,17.3,1.5,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,7,0.4,55.1,2.3,1.3,7.5,16.7,0.3,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,8,0.4,45.5,2.1,2.6,10.7,20.3,2.7,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,9,0.8,40.8,2.2,3.7,14.9,23.8,6.6,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,10,0.8,38.8,2.4,2.9,19.6,27.9,11.3,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,11,1.1,38.2,2.2,7.2,23.5,31.6,15.0,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_juan_aero,12,1.6,38.1,2.3,12.4,26.4,34.4,18.0,SAN JUAN,Cuyo,-31.566666666666663,-68.41666666666667,598.0,SANU,87311.0
san_julian_aero,1,3.2,51.5,4.4,16.5,16.1,22.9,9.4,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,2,4.1,56.7,4.1,25.7,15.3,22.3,8.9,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,3,3.8,59.3,3.9,25.6,13.2,19.9,7.4,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,4,3.1,62.5,3.8,16.1,10.0,16.1,4.9,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,5,4.2,69.5,3.8,24.8,6.5,11.3,2.1,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,6,4.6,74.5,3.8,30.6,3.6,7.5,-0.1,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,7,4.0,74.4,3.8,25.6,3.3,7.4,-0.5,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,8,3.7,69.6,3.9,18.7,4.8,10.0,0.6,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,9,3.4,64.0,4.1,16.9,7.4,13.4,2.3,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,10,3.5,57.0,4.1,17.6,10.2,16.7,4.2,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,11,3.6,52.0,4.5,15.5,13.0,19.6,6.5,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_julian_aero,12,4.4,52.5,4.7,24.6,14.7,21.4,8.3,SANTA CRUZ,Patagonia,-49.3,-67.8,62.0,SAWJ,87909.0
san_luis_aero,1,8.3,52.9,3.5,115.3,24.8,31.6,18.3,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,2,7.0,58.1,3.3,112.5,23.2,30.0,17.2,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,3,6.8,62.7,3.2,92.1,21.1,27.6,15.5,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,4,4.4,64.9,3.5,44.8,16.9,23.3,11.8,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,5,2.6,66.2,4.0,18.6,13.2,19.6,8.3,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,6,1.2,62.0,3.7,5.4,10.3,17.1,5.0,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,7,1.4,56.1,3.4,5.4,9.6,16.7,4.0,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,8,1.6,47.6,3.1,8.6,12.2,19.5,6.2,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,9,2.8,45.5,3.3,22.0,15.3,22.4,9.1,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,10,5.0,47.8,3.5,50.1,18.9,25.6,12.5,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,11,7.0,48.5,3.4,87.4,21.8,28.5,15.1,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_luis_aero,12,8.3,49.7,3.3,104.9,24.0,30.8,17.3,SAN LUIS,Cuyo,-33.266666666666666,-66.35,713.0,SAOU,87436.0
san_martin_mza,1,5.3,53.5,2.7,48.0,25.2,32.9,18.3,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,2,4.3,58.6,2.7,45.0,23.5,31.2,16.9,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,3,3.3,63.8,2.7,47.1,20.9,28.5,15.0,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,4,2.0,67.5,2.8,19.5,15.9,23.6,10.5,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,5,1.6,69.8,3.3,10.9,11.7,19.2,6.6,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,6,0.6,66.4,2.9,3.1,8.4,16.2,3.0,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,7,0.6,61.3,2.5,3.1,7.6,15.8,1.9,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,8,0.9,53.8,2.3,5.9,10.4,19.0,4.1,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,9,1.4,50.9,2.5,8.4,14.0,22.2,7.3,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,10,1.6,49.7,2.5,15.4,18.1,25.9,11.1,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,11,2.8,48.8,2.4,26.6,21.7,29.4,14.4,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_martin_mza,12,3.5,48.8,2.3,29.6,24.4,32.2,17.0,MENDOZA,Cuyo,-33.06666666666667,-68.45,653.0,SAMI,87416.0
san_miguel,1,7.3,68.2,3.5,116.2,24.1,30.1,18.7,,,,,,,
san_miguel,2,7.3,74.0,3.6,130.7,22.9,28.6,17.9,,,,,,,
san_miguel,3,6.5,75.8,3.4,95.4,21.0,26.9,16.0,,,,,,,
san_miguel,4,7.9,79.6,3.8,114.3,17.1,22.9,12.3,,,,,,,
san_miguel,5,5.3,82.5,4.3,69.5,13.6,19.1,9.4,,,,,,,
san_miguel,6,4.8,81.9,4.4,49.8,10.9,16.1,6.7,,,,,,,
san_miguel,7,5.7,80.3,4.2,65.5,10.2,15.4,5.9,,,,,,,
san_miguel,8,5.2,75.8,4.0,64.6,12.2,17.9,7.2,,,,,,,
san_miguel,9,6.65,73.4,4.1,91.6,14.1,19.6,9.2,,,,,,,
san_miguel,10,8.1,72.4,4.1,118.6,17.2,22.6,12.2,,,,,,,
san_miguel,11,8.0,69.2,3.7,120.3,20.3,25.9,14.7,,,,,,,
san_miguel,12,7.5,67.0,3.5,100.9,22.9,28.9,17.2,,,,,,,
san_rafael_aero,1,5.4,50.0,2.5,54.2,23.8,31.8,15.8,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,2,5.1,56.1,2.6,50.6,22.0,30.2,14.7,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,3,3.7,61.3,2.6,40.2,19.4,27.4,12.9,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,4,3.3,65.7,2.9,26.6,14.6,22.6,8.6,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,5,3.0,68.6,3.4,21.3,10.7,18.5,5.2,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,6,1.3,63.2,3.1,7.2,7.7,16.1,1.9,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,7,1.7,60.4,2.9,11.1,6.8,15.4,0.8,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,8,2.3,53.8,2.7,14.5,9.1,18.0,2.3,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,9,2.9,52.6,2.9,21.5,12.2,20.5,4.9,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,10,3.9,51.3,3.0,38.3,16.0,23.9,8.2,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,11,4.5,48.2,2.7,36.2,19.7,27.6,11.4,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
san_rafael_aero,12,4.9,46.6,2.4,41.2,22.6,30.7,14.2,MENDOZA,Cuyo,-34.583333333333336,-68.4,748.0,SAMR,87509.0
santa_rosa_aero,1,7.0,57.1,3.1,95.3,23.8,31.5,16.5,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,2,5.9,62.9,3.0,88.3,22.2,29.9,15.2,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,3,5.9,68.4,3.1,99.0,19.7,27.3,13.4,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,4,4.6,70.7,3.6,63.8,15.2,22.7,9.5,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,5,3.1,75.8,4.3,32.1,11.3,18.2,6.1,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,6,2.4,73.6,4.3,17.3,8.1,15.1,3.0,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,7,2.6,70.2,4.2,18.8,7.4,14.5,2.1,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,8,2.3,62.7,3.8,26.9,9.6,17.6,3.5,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,9,4.1,60.0,3.8,49.7,12.5,20.3,5.9,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,10,6.2,62.1,3.9,90.2,15.8,23.0,9.2,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,11,5.7,56.5,3.4,75.9,19.6,27.1,12.4,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santa_rosa_aero,12,6.7,53.3,3.2,96.1,22.7,30.3,15.2,LA PAMPA,Pampeana,-36.583333333333336,-64.26666666666667,191.0,SAZR,87623.0
santiago_del_estero_aero,1,7.8,65.2,4.0,139.3,27.0,34.2,20.7,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,2,7.0,68.9,4.1,106.5,25.8,32.7,20.0,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,3,7.2,72.8,4.2,94.3,23.8,30.5,18.5,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,4,5.0,75.3,4.4,39.9,20.1,26.7,14.9,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,5,3.2,74.9,4.3,16.0,16.2,23.1,10.7,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,6,2.0,72.7,4.2,9.3,12.9,20.4,7.1,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,7,0.8,62.9,3.2,1.6,12.1,20.9,4.9,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,8,0.5,52.2,2.6,3.5,15.4,24.8,7.2,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,9,1.6,49.2,3.1,10.0,19.1,27.6,10.8,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,10,4.8,54.7,3.8,55.2,22.8,30.6,15.6,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,11,5.7,57.3,3.7,71.8,25.0,32.5,18.1,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
santiago_del_estero_aero,12,7.6,61.3,3.9,105.0,26.7,34.1,20.2,SANTIAGO DEL ES,NOA,-27.75,-64.28333333333333,199.0,SANE,87129.0
sauce_viejo_aero,1,6.3,68.5,2.9,98.7,25.7,31.5,20.1,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,2,6.8,72.9,3.1,117.5,24.4,30.0,19.1,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,3,6.4,75.0,2.9,138.4,22.6,28.5,17.6,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,4,7.0,78.5,3.3,127.9,18.9,24.6,14.0,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,5,4.0,80.7,3.7,52.1,15.5,21.0,11.0,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,6,2.6,80.7,3.9,33.3,12.4,18.0,7.9,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,7,2.5,77.4,3.5,25.4,11.5,17.5,6.7,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,8,3.0,72.0,3.0,32.2,13.8,20.3,8.3,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,9,4.4,69.1,3.2,49.4,16.3,22.5,10.6,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,10,7.1,70.2,3.5,114.8,19.4,25.2,14.0,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,11,7.1,67.4,3.0,143.0,22.2,28.0,16.5,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
sauce_viejo_aero,12,7.7,67.2,3.0,143.1,24.4,30.2,18.7,SANTA FE,Pampeana,-31.7,-60.8,18.0,SAAV,87371.0
tandil_aero,1,6.8,67.0,3.4,108.8,20.8,28.4,13.3,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,2,5.9,72.8,3.4,98.5,19.6,26.9,12.7,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
